ID,code,investment,capital,stock,income,assets_1,assets_2,expenditure_1,expenditure_2,expenditure_3,tax,debt,loan,grade,Label
217,0,0.193519,0.000149359,0.76907905,0.861248111,0.221695526,0.792302383,0.610270718,0.782737863,0.638875607,0.789542676,0.769708085,,E,0
218,6,0.193519,2.99E-05,0.737313411,0.848390166,0.307790219,0.763163303,0.607126109,0.761059776,0.639108176,0.789479248,0.748592717,,D,0
219,0,0.193519,0.000149359,0.737313411,0.848390166,,,0.607126109,0.761059776,0.638995217,0.789345626,,,C,0
220,2,0.193519,1.49E-05,0.738404451,0.848688916,,0.763115776,0.609680578,0.759990298,0.638975239,0.789633127,0.74763664,,B,0
221,2,0.193519,1.49E-05,0.790350022,0.85660606,0.639136783,0.794171254,0.615111448,0.762617554,0.638860853,0.78931027,0.76183991,0.633883301,B,0
222,0,0.193519,0.006693111,0.740127359,0.851450291,0.568317422,0.77708433,0.615111448,0.77423263,0.639049512,0.789536574,0.765513883,0.55981899,B,0
223,2,0.193519,1.49E-05,0.740127359,0.851450291,,,0.615111448,0.77423263,0.638898657,0.789300571,,,C,0
224,0,0.193519,0.001485661,0.740127359,0.851450291,,,0.615111448,0.77423263,0.63949951,0.789289564,,,A,0
225,0,0.193519,0.014120663,0.740127359,0.851450291,,,0.615111448,0.77423263,0.63887456,0.789300049,,,A,0
226,0,0.193519,0.007540415,0.740127359,0.851450291,,,0.615111448,0.77423263,0.639151715,0.789443823,,,C,0
227,0,0.193519,0.000149359,0.740127359,0.851450291,,,0.615111448,0.77423263,0.638912469,0.789293533,,,C,0
228,0,0.193519,0.000149359,0.740127359,0.851450291,,,0.615111448,0.77423263,0.638915825,0.789304916,,,C,0
229,0,0.193519,0.002953958,0.740127359,0.851450291,,,0.615111448,0.77423263,0.639100839,0.789413573,,,B,0
230,0,0.193519281,8.97E-06,0.738459007,0.84874479,0.265607096,0.849750887,0.60676681,0.77423263,0.638926717,0.78937537,0.840207034,0.826301571,B,0
231,0,0.193519,,0.738459007,0.84874479,,,0.60676681,0.77423263,0.638890538,0.789309229,,,A,0
232,0,0.193519,0.000149359,0.738459007,0.84874479,,,0.60676681,0.77423263,0.638979777,0.789295443,,,B,0
233,59,0.193519,4.78E-05,0.738459007,0.84874479,,,0.60676681,0.77423263,0.638923236,0.789304123,,,A,0
234,20,0.422139582,0.008661336,0.738459007,0.84874479,,,0.60676681,0.77423263,0.639348296,0.789269317,,,F,0
235,0,0.193519,0.000149359,0.739164437,0.85272018,0.24379451,0.772745065,0.60676681,0.769299821,0.639947794,0.790849833,0.757609878,0.452139578,C,0
236,2,0.932679307,1.49E-05,0.940604617,0.856391214,,0.864008906,0.60676681,0.76565104,0.638865096,0.845177312,0.780862949,0.67864113,B,0
237,16,0.193519,0.000596374,0.940604617,0.856391214,,,0.60676681,0.76565104,0.638926091,0.789298545,,,B,0
238,0,0.193519,0.001485661,0.940604617,0.856391214,,,0.60676681,0.76565104,0.639124615,0.789470661,,,B,0
239,64,0.193519,0.000685587,0.752943612,0.849207958,0.560027877,0.773258695,0.60676681,0.764190371,0.63891166,0.78930244,0.757334653,0.574877634,C,0
240,16,0.193519,0.000298541,0.752943612,0.849207958,,,0.60676681,0.764190371,0.638861507,0.789256623,,,B,1
241,2,0.193519,1.49E-05,0.738934599,0.848602299,0.376945115,0.764217339,0.607928292,0.761493357,0.638958525,0.789277421,0.74936882,0.453453124,B,0
242,50,0.193519,0.014120663,0.738934599,0.848602299,,,0.607928292,0.761493357,0.638900946,0.789282376,,,A,0
243,0,0.193519,,0.738934599,0.848602299,,,0.607928292,0.761493357,0.638889549,0.789339471,,,B,0
244,31,0.193519,0.026813372,0.738934599,0.848602299,,,0.607928292,0.761493357,0.638867421,0.789259196,,,C,0
245,0,0.193519281,0.000596374,0.741876284,0.849021067,0.641909423,0.772222514,0.607928292,0.773302197,0.638918651,0.78954265,0.764131662,0.551651958,C,0
246,2,0.193519,1.49E-05,0.741311247,0.849018007,0.497844352,0.765228747,0.607928292,0.763159088,0.639003849,0.789391013,0.750551202,,A,0
247,7,0.462752856,0.026813372,0.766580037,0.847769363,0.267219067,0.769643116,0.607928292,0.749727017,0.638993083,0.789439527,0.752578787,0.634114808,D,0
248,0,0.193519,0.007413683,0.738167199,0.849226963,0.270275055,0.764502367,0.607928292,0.762264734,0.639012557,0.789343175,0.749661247,,C,0
249,1,0.193519,0.031551915,0.769067762,0.857173063,0.39879807,0.791762144,0.606914496,0.788055627,,0.789173024,0.776520202,0.521094866,D,0
250,0,0.193519,2.99E-05,0.769067762,0.857173063,,,0.606914496,0.788055627,0.639109319,0.789473969,,,D,0
251,0,0.193519,0.027006385,0.740793227,0.857173063,0.403926204,0.763271375,0.606914496,0.788055627,0.638925674,0.789884716,0.747418726,,D,0
252,2,0.193519,1.49E-05,0.740793227,0.857173063,,,0.606914496,0.788055627,0.639126258,0.789428662,,,B,0
253,0,0.193519,0.000149359,0.737574751,0.848452751,0.230902987,0.762404244,0.606914496,0.759992005,0.639210911,0.789525478,0.747519036,,A,0
254,0,0.193519281,0.000298541,0.737574751,0.848452751,,,0.606914496,0.759992005,0.638939184,0.789485333,,,B,0
255,79,0.193519,0.002953958,0.742145262,0.848902757,0.480049821,0.765353235,0.606914496,0.762014332,0.639742585,0.790139652,0.749678989,,B,0
256,51,0.193519,0.00298315,0.754077629,0.855224092,,0.772132409,0.607016863,0.762014332,,0.790006959,0.747560197,,B,0
257,0,0.193519,0.027006385,0.741589499,0.849396884,0.325447866,0.765908323,0.607330115,0.762070167,0.638904078,0.789316182,0.749828065,,E,0
258,0,0.193519,0.027006385,0.741589499,0.849396884,,,0.607330115,0.762070167,0.638999401,0.78936037,,,C,0
259,50,0.780262119,2.99E-05,0.828647229,0.856680757,,0.80195293,0.607330115,0.784168353,0.638948287,0.789335472,0.770982594,,D,0
260,2,0.193519,1.49E-05,0.828647229,0.856680757,,,0.607330115,0.784168353,0.63912744,0.789430376,,,C,0
261,2,0.193519,1.49E-05,0.737099473,0.848321661,0.246721647,0.763702768,0.607006672,0.761965364,0.639074546,0.789314379,0.74941854,,C,0
262,2,0.193519,1.49E-05,0.737099473,0.848321661,,,0.607006672,0.761965364,0.639096735,0.789416955,,,B,0
263,0,0.193519,0.000893503,0.737099473,0.848321661,,,0.607006672,0.761965364,0.638897689,0.789280737,,,C,0
264,0,0.193519,0.001485661,0.737099473,0.848321661,,,0.607006672,0.761965364,0.638975802,0.789331912,,,A,0
265,108,0.193519281,0,0.739656014,0.855057966,0.25618342,0.78755011,0.61140742,0.779834965,0.639035298,0.789475195,0.774970768,0.521094866,A,0
266,0,0.193519,0.002953958,0.741387333,0.851827877,0.386438992,0.771453896,0.606733576,0.768084357,0.639100857,0.789464216,0.756170693,0.471647704,C,0
267,0,0.193519,0.027006385,0.741387333,0.851827877,,,0.606733576,0.768084357,,0.789259313,,,D,1
268,51,0.379575111,0.001474524,0.740702443,0.848628643,0.289850114,0.762862938,0.606733576,0.759118647,0.638949554,0.789988538,0.746681338,,E,0
269,21,0.193519,0.001485661,0.741926158,0.848735207,0.464642352,0.763840952,0.60963655,0.760620564,0.639486499,0.789305273,0.748136408,,D,0
270,16,0.193519,0.001485661,0.741926158,0.848735207,,,0.60963655,0.760620564,0.638923532,0.78929686,,,C,0
271,64,0.167935996,0.000149359,0.747888526,0.852426629,0.295751279,0.773587319,0.607999033,0.767926169,0.638915812,0.789821957,0.755444153,,B,0
272,0,0.193519,0.000596374,0.747888526,0.852426629,,,0.607999033,0.767926169,0.638860759,0.789256522,,,B,0
273,2,0.193519,1.49E-05,0.747888526,0.852426629,,,0.607999033,0.767926169,0.63892269,0.789299872,,,D,0
274,0,0.193519,0.003681722,0.747888526,0.852426629,,,0.607999033,0.767926169,0.639127097,0.789457106,,,B,0
275,0,0.193519,0.000298541,0.747888526,0.852426629,,,0.607999033,0.767926169,,0.789257254,,,C,1
276,0,0.410199572,0.027006385,0.75229533,0.854015721,0.566469198,0.78847081,0.635822683,0.771810474,0.640464832,0.789872331,0.773899995,0.646236145,C,0
277,0,0.193519,0.000149359,0.75229533,0.854015721,,,0.635822683,0.771810474,0.639119463,0.789426265,,,A,0
278,0,0.193519,0.027006385,0.75229533,0.854015721,,,0.635822683,0.771810474,0.638861606,0.789256676,,,C,0
279,64,0.193519,0.003079434,0.743197952,0.85081724,0.451754098,0.77535152,0.637643942,0.767054121,0.654835309,0.790144132,0.759682537,0.45601665,C,0
280,0,0.193519281,0.000298541,0.743197952,0.85081724,,,0.637643942,0.767054121,0.639051807,0.789320148,,,D,0
281,0,0.193519,0.002953958,0.740874367,0.848793634,0.233902992,0.764044718,0.609235257,0.760243235,0.638977998,0.789360676,0.74820269,0.442279387,B,0
282,64,0.193519,0.002953958,0.740874367,0.848793634,,,0.609235257,0.760243235,0.639233665,0.78953174,,,D,0
283,0,0.193519,0.027006385,0.740874367,0.848793634,,,0.609235257,0.760243235,,,,,B,0
284,103,0.193519,2.99E-05,0.741773834,0.848451242,0.323578941,0.764102428,0.606936739,0.760512067,0.639013345,0.789328327,0.747983886,,C,0
285,2,0.193519,1.49E-05,0.737363805,0.848377956,0.247885661,0.762338895,0.606936739,0.760203219,0.639006815,0.789352704,0.747674176,,B,0
286,0,0.193519,0.027006385,0.737363805,0.848377956,,,0.606936739,0.760203219,0.639359431,0.789717464,,,E,0
287,2,0.193519,1.49E-05,0.742925125,0.849380305,0.252051521,0.764817676,0.609847917,0.760801692,0.639048387,0.789444846,0.748349684,,C,0
288,0,0.193519,0.001485661,0.737023649,0.848258624,0.261475907,0.764009877,0.608420429,0.762455197,0.638870777,0.789323101,0.750215095,0.427705479,D,0
289,0,0.193519,0.027006385,0.737023649,0.848258624,,,0.608420429,0.762455197,0.638920561,0.789343716,,,B,0
290,6,0.193519,0.007905812,0.737023649,0.848258624,,,0.608420429,0.762455197,0.638886014,0.789312555,,,C,0
291,16,0.193519281,0.000149359,0.756747451,0.848422582,0.339120112,0.7688479,0.608420429,0.762455197,0.638866971,0.789258243,0.747369634,,C,0
292,0,0.193519,0.002953958,0.756747451,0.848422582,,,0.608420429,0.762455197,0.638863898,0.789256408,,,F,0
293,0,0.193519,0.008661336,0.756747451,0.848422582,,,0.608420429,0.762455197,,,,,C,0
294,0,0.193519,,0.756747451,0.848422582,,,0.608420429,0.762455197,0.638867772,0.789256646,,,C,0
295,5,0.259239738,0.001485661,0.743494104,0.848554197,0.356826703,0.764950943,0.611588751,0.762455197,0.640020768,0.789383987,0.748262103,,C,0
296,16,0.193519281,0.000596374,0.743494104,0.848554197,,,0.611588751,0.762455197,0.638861857,0.789256917,,,C,0
297,16,0.193519281,0.002953958,0.743494104,0.848554197,,,0.611588751,0.762455197,0.638892502,0.789306554,,,B,0
298,2,0.193519,1.49E-05,0.740883189,0.849114881,0.343449495,0.767302291,0.610679474,0.763165937,0.638905576,0.789115098,0.751876888,0.493340697,A,0
299,2,0.193519,1.49E-05,0.740883189,0.849114881,,,0.610679474,0.763165937,0.638899996,0.789349076,,,E,0
300,0,0.193519,0.005840054,0.740883189,0.849114881,,,0.610679474,0.763165937,0.6389368,0.789312105,,,B,0
301,34,0.6233357,0.000550822,0.951656409,0.897965847,0.859958378,0.925849183,0.61137056,0.833215372,0.638914477,0.818810082,0.90386067,0.857521599,B,0
302,0,0.465270044,0.003536506,0.743709144,0.849438309,0.256823075,0.764386884,0.608899683,0.759927475,0.63900857,0.789547586,0.747480063,,C,0
303,0,0.193519,0.001485661,0.743709144,0.849438309,,,0.608899683,0.759927475,0.639013456,0.789387771,,,C,0
304,2,0.193519,1.49E-05,0.743709144,0.849438309,,,0.608899683,0.759927475,0.638941673,0.789309807,,,C,0
305,0,0.193519,,0.743709144,0.849438309,,,0.608899683,0.759927475,0.638967557,0.789328072,,,C,0
306,0,0.193519,,0.743709144,0.849438309,,,0.608899683,0.759927475,0.638862878,0.789258044,,,C,0
307,66,0.193519,0,0.743709144,0.849438309,,,0.608899683,0.759927475,0.639065467,0.789402651,,,G,0
308,0,0.193519,,0.743709144,0.849438309,,,0.608899683,0.759927475,0.639018102,0.789377628,,,C,0
309,16,0.193519281,8.97E-06,0.737040096,0.848176411,0.304398743,0.764095657,0.608899683,0.762815717,0.638873306,0.789280674,0.7502468,,B,0
310,0,0.193519,0.000298541,0.75446921,0.848702128,0.220946153,0.768645864,0.608403123,0.760401824,0.638886736,0.789442528,0.747914458,,B,0
311,0,0.193519,0.027006385,0.74433514,0.849272513,0.375760063,0.766208092,0.609767585,0.760072581,0.638974883,0.792213272,0.747633522,,C,0
312,0,0.193519,,0.74433514,0.849272513,,,0.609767585,0.760072581,0.639005565,0.789412597,,,E,0
313,0,0.193519,0.027006385,0.74433514,0.849272513,,,0.609767585,0.760072581,0.638863806,0.78925841,,,A,0
314,103,0.193519,8.97E-06,0.74433514,0.849272513,,,0.609767585,0.760072581,,0.789292134,,,A,0
315,2,0.193519,1.49E-05,0.744708005,0.84924242,0.300732533,0.764611114,0.609767585,0.759966729,0.638949985,0.789323742,0.747498464,,B,0
316,16,0.193519,0.008661336,0.744708005,0.84924242,,,0.609767585,0.759966729,0.638908873,0.789299957,,,C,0
317,108,0.193519,0,0.737065558,0.848384244,0.22081038,0.762145422,0.609767585,0.760041239,0.638906045,0.789292855,0.747524343,,E,0
318,0,0.193519,8.96E-05,0.737065558,0.848384244,,,0.609767585,0.760041239,,0.789256273,,,C,0
319,2,0.193519,1.49E-05,0.744663576,0.848922552,0.278969366,0.76654797,0.606801815,0.762076123,0.638934204,0.789342974,0.749510324,,B,0
320,37,0.193519,0,0.744663576,0.848922552,,,0.606801815,0.762076123,0.63887091,0.789265452,,,C,0
321,0,0.193519,0.002953958,0.744663576,0.848922552,,,0.606801815,0.762076123,0.639220302,0.789505922,,,B,0
322,2,0.193519,1.49E-05,0.73763201,0.849192252,0.24173105,0.765250117,0.606801815,0.762919117,0.638911365,0.789306325,0.750604403,0.444132525,C,0
323,2,0.193519,1.49E-05,0.73763201,0.849192252,,,0.606801815,0.762919117,0.638865408,0.789273463,,,D,0
324,2,0.193519,1.49E-05,0.740080026,0.848545345,0.247154324,0.763284964,0.612022303,0.75994879,0.63899207,0.789330733,0.747564707,,B,0
325,0,0.193519,0.000298541,0.740080026,0.848545345,,,0.612022303,0.75994879,,,,,C,0
326,34,0.193519281,0.000298541,0.737373288,0.84848149,0.230158583,0.762354789,0.607712547,0.760104574,0.638975874,0.789334181,0.747606007,,A,0
327,0,0.193519,,0.737373288,0.84848149,,,0.607712547,0.760104574,0.638921706,0.789298309,,,B,0
328,2,0.193519,1.49E-05,0.743647916,0.849826697,0.337292558,0.764863551,0.607659449,0.760104574,0.638948031,0.78952638,0.747458991,,A,0
329,0,0.193519,0.027006385,0.743647916,0.849826697,,,0.607659449,0.760104574,0.638932812,0.789302943,,,C,0
330,16,0.193519281,2.99E-05,0.743647916,0.849826697,,,0.607659449,0.760104574,0.639218359,0.789489129,,,C,0
331,21,0.193519,0.002953958,0.717165219,0.842898021,0.571101352,0.766175282,0.609730584,0.779823792,0.638935117,0.789396422,0.766904544,,A,0
332,0,0.214499286,0.000320903,0.737681663,0.848588568,0.226328074,0.762996092,0.609730584,0.760726758,0.638891081,0.789279563,0.748184464,,A,0
333,0,0.193519,0.027006385,0.743188586,0.84931368,0.452263791,0.777984893,0.614224884,0.777047056,0.639771016,0.789265094,0.764166554,,F,0
334,16,0.193519281,0.000298541,0.743188586,0.84931368,,,0.614224884,0.777047056,0.638955824,0.789333996,,,D,0
335,2,0.193519,1.49E-05,0.743188586,0.84931368,,,0.614224884,0.777047056,,0.789256281,,,C,0
336,0,0.193519,0.000893503,0.743188586,0.84931368,,,0.614224884,0.777047056,0.638948361,0.789314792,,,C,0
337,16,0.193519281,0.002953958,0.743188586,0.84931368,,,0.614224884,0.777047056,,0.789256786,,,D,0
338,4,0.204183514,0.000119502,0.743188586,0.84931368,,,0.614224884,0.777047056,0.638886889,0.789323885,,,A,0
339,2,0.193519,1.49E-05,0.743188586,0.84931368,,,0.614224884,0.777047056,0.639238474,0.789504726,,,A,0
340,2,0.193519,1.49E-05,0.743188586,0.84931368,,,0.614224884,0.777047056,0.638908974,0.789298905,,,A,0
341,2,0.193519,1.49E-05,0.743188586,0.84931368,,,0.614224884,0.777047056,,0.789256272,,,C,1
342,0,0.193519,0.027006385,0.748701237,0.848678776,0.500045385,0.765634267,0.610852822,0.760375326,0.638860819,0.789396666,0.748091854,,A,0
343,2,0.193519,1.49E-05,0.748701237,0.848678776,,,0.610852822,0.760375326,0.638901267,0.789367108,,,C,0
344,2,0.193519,1.49E-05,0.748701237,0.848678776,,,0.610852822,0.760375326,0.63886164,0.789258488,,,C,0
345,0,0.193519,,0.748701237,0.848678776,,,0.610852822,0.760375326,0.638917264,0.7893822,,,D,0
346,2,0.193519,1.49E-05,0.748701237,0.848678776,,,0.610852822,0.760375326,0.638953231,0.789313681,,,A,0
347,6,0.193519,0.000444567,0.738915472,0.848948182,0.363817997,0.763459009,0.610852822,0.760414633,0.63898982,0.789668108,0.747930222,,C,0
348,50,0.193519,0.000893503,0.738915472,0.848948182,,,0.610852822,0.760414633,0.638914853,0.789297714,,,B,0
349,0,0.193519281,0.001485661,0.737118253,0.848676609,0.280597951,0.765537506,0.610852822,0.763635465,0.638904318,0.789410911,0.751155284,,C,0
350,16,0.193519281,0.000596374,0.737118253,0.848676609,,,0.610852822,0.763635465,,0.789256345,,,D,0
351,0,0.193519,0.001485661,0.737118253,0.848676609,,,0.610852822,0.763635465,0.638948556,0.789313555,,,E,0
352,0,0.193519,0.000298541,0.737118253,0.848676609,,,0.610852822,0.763635465,,0.789256272,,,C,0
353,0,0.193519,0.001485661,0.737118253,0.848676609,,,0.610852822,0.763635465,0.638888605,0.789275461,,,C,0
354,2,0.193519,1.49E-05,0.737118253,0.848676609,,,0.610852822,0.763635465,0.638938599,0.789306444,,,B,0
355,2,0.193519,1.49E-05,0.737118253,0.848676609,,,0.610852822,0.763635465,0.638911425,0.789294749,,,E,0
356,0,0.193519,0.005268115,0.737118253,0.848676609,,,0.610852822,0.763635465,0.639697257,0.789804371,,,D,0
357,2,0.193519,1.49E-05,0.737118253,0.848676609,,,0.610852822,0.763635465,,0.789261717,,,B,0
358,2,0.193519,1.49E-05,0.737118253,0.848676609,,,0.610852822,0.763635465,0.63886447,0.789257402,,,B,0
359,64,0.247469408,0.000298541,0.739913868,0.8491456,0.314413149,0.765758565,0.607048624,0.763307864,0.639011791,0.789536923,0.750867585,,D,0
360,0,0.193519,0.000149359,0.737475756,0.848491034,0.276373379,0.762936168,0.607048624,0.760742891,0.63895373,0.789328289,0.748195532,,A,0
361,92,0.522395359,0.045157302,0.763423397,0.853399822,0.460970067,0.77595245,0.606751491,0.760232201,0.639461063,0.791535874,0.747853829,,C,0
362,0,0.193519,0.000149359,0.763423397,0.853399822,,,0.606751491,0.760232201,0.638876295,0.789317319,,,E,0
363,0,0.193519,0.027006385,0.743882211,0.846913507,0.419606079,0.763017504,0.606751491,0.760545915,0.639353015,0.789310503,0.748570162,,B,0
364,11,0.193519,0,0.737816369,0.849762498,0.26242934,0.76559614,0.617635615,0.763023747,0.638941418,0.78936815,0.750777977,,C,0
365,2,0.193519,1.49E-05,0.737355586,0.848493506,0.227425953,0.762503591,0.607066684,0.760215129,0.638945383,0.789323795,0.747709582,,C,0
366,0,0.193519,0.000477326,0.737355586,0.848493506,,,0.607066684,0.760215129,,0.789256293,,,E,0
367,0,0.193519,0.001485661,0.737355586,0.848493506,,,0.607066684,0.760215129,0.638925981,0.789308478,,,C,0
368,5,0.195491001,2.99E-05,0.737355586,0.848493506,,,0.607066684,0.760215129,,,,,B,1
369,2,0.193519,1.49E-05,0.737355586,0.848493506,,,0.607066684,0.760215129,,0.789267902,,,D,0
370,16,0.193519,0.00324557,0.737355586,0.848493506,,,0.607066684,0.760215129,0.638931668,0.789304231,,,C,0
371,16,0.193519281,0.000298541,0.737266178,0.848946562,0.232322772,0.765168829,0.607066684,0.763241682,,0.789282529,0.750622555,,E,0
372,0,0.193519281,0.002953958,0.73909948,0.84857649,0.333762301,0.762845801,0.607806051,0.760157675,0.638982715,0.789371084,0.747660682,,E,0
373,16,0.193519,0.000298541,0.73909948,0.84857649,,,0.607806051,0.760157675,,,,,E,0
374,2,0.193519,1.49E-05,0.743260457,0.849409759,0.230019327,0.765237984,0.607806051,0.760008988,0.638937814,0.789319227,0.748021865,0.45601665,B,0
375,2,0.193519,1.49E-05,0.738520046,0.848715828,0.260354113,0.763009278,0.607806051,0.760365982,0.638873415,0.789305741,0.747859136,,C,0
376,2,0.193519,1.49E-05,0.738520046,0.848715828,,,0.607806051,0.760365982,0.639010167,0.789369657,,,B,0
377,16,0.193519281,2.99E-05,0.738520046,0.848715828,,,0.607806051,0.760365982,0.639179751,0.789488095,,,A,0
378,0,0.193519,0.000298541,0.738520046,0.848715828,,,0.607806051,0.760365982,0.638908736,0.789289584,,,B,0
379,2,0.318693213,1.49E-05,0.739765204,0.848458785,0.237465315,0.764057931,0.607886209,0.76115406,0.638860982,0.789338625,0.748624154,,B,0
380,0,0.193519,0.000298541,0.740998617,0.849038586,0.277275841,0.763834426,0.606736883,0.760386056,0.63897253,0.789363922,0.747922065,,A,0
381,80,0.193519,0.014120663,0.740998617,0.849038586,,,0.606736883,0.760386056,0.63908502,0.78942362,,,G,0
382,0,0.193519,0.000149359,0.740998617,0.849038586,,,0.606736883,0.760386056,0.638962492,0.789337637,,,C,0
383,2,0.193519,1.49E-05,0.73786428,0.848644111,0.262273815,0.762941342,0.606736883,0.760402026,0.638965321,0.789340885,0.747960234,,B,0
384,15,0.193519,0,0.73786428,0.848644111,,,0.606736883,0.760402026,0.638944203,0.789300167,,,E,0
385,2,0.193519,1.49E-05,0.73786428,0.848644111,,,0.606736883,0.760402026,,,,,C,1
